ideaID,content,authorID,timeStamp,,,,
4X5tDvfoi238Hdopa,"Wine Winery Have your wedding at a winery, during the end of the crush.  Participants can crush grapes and learn about the process of winetasting, prior to the ceremony.  Food and wine will be served at the winery, after the ceremony.",AASW4EHSSOG40,1.44E+12,Near-Far,"[Wine] [Winery] Have your wedding at a winery, during the end of the crush.  Participants can crush grapes and learn about the process of winetasting, prior to the ceremony.  Food and wine will be served at the winery, after the ceremony.",4.142857143,-0.242473077
3nMDYaceLwxmwb8W3,"star wars light sabers groom and best man dressed up as Jedi Knight,  Bridal psry dressed up a Princes Leah.  Ring bearers dressed up as Ewoks",A2WJGI7XNUBRND,1.44E+12,Far-Near,"[star wars] [light sabers] groom and best man dressed up as Jedi Knight,  Bridal psry dressed up a Princes Leah.  Ring bearers dressed up as Ewoks",5.5,0.448499957
BkLkkAo2cDxPvHmni,"Vegan wedding Everything in wedding has to be vegan The wedding clothes have to be all vegan friendly, meal is vegan,  if there are non-vegans attending have tasting stations for food",A2WJGI7XNUBRND,1.44E+12,Far-Near,"[Vegan wedding] [Everything in wedding has to be vegan] The wedding clothes have to be all vegan friendly, meal is vegan,  if there are non-vegans attending have tasting stations for food",5,0.50149032
Bz53guhf4YA5bJS9X,"recovery themed wedding none Having juice bar,  not allowing liquor,  having free drinks at bar",A2WJGI7XNUBRND,1.44E+12,Far-Near,"[recovery themed wedding] [none] Having juice bar,  not allowing liquor,  having free drinks at bar",4.2,-0.230250624
aj9iFNPWnFpdpTFyT,"Willy Wonka having groom dress up as Willy Wonka,   chocolate fountain, chocolates on tables,  having chocolate themed music",A2WJGI7XNUBRND,1.44E+12,Far-Near,"[Willy Wonka] [having groom dress up as Willy Wonka,  ] chocolate fountain, chocolates on tables,  having chocolate themed music",4.625,0.109373379
x42Qo5LGd9PhjRK7M,"Hawaiian hula skirt Everyone at the wedding will wear a hula skirt, including men. It'll be lighthearted and memorable.",AL7IO193NSD5H,1.44E+12,Near-Far,"[Hawaiian] [hula skirt] Everyone at the wedding will wear a hula skirt, including men. It'll be lighthearted and memorable.",3,-0.694879529
BZNjFt9avrA6fksjA,Socks socks Everyone will dress fancy but wear silly socks.,AL7IO193NSD5H,1.44E+12,Near-Far,[Socks] [socks] Everyone will dress fancy but wear silly socks.,4.666666667,0.572843611
RGZTzXCaFKPc3jNki,Battle mini swords People will eat using only small swords.,AL7IO193NSD5H,1.44E+12,Near-Far,[Battle] [mini swords] People will eat using only small swords.,4.333333333,-0.279503636
7hNrqxjapDpJuYFB5,Animals Animal accessories People will dress up as animals.,AL7IO193NSD5H,1.44E+12,Near-Far,[Animals] [Animal accessories] People will dress up as animals.,4.571428571,0.456787744
tx38SKAE2ThES8Gh3,Narwhals Narwhal horn prop People will dress as narwhals and smile like narwhals.,AL7IO193NSD5H,1.44E+12,Near-Far,[Narwhals] [Narwhal horn prop] People will dress as narwhals and smile like narwhals.,6,0.567707265
v9GLE53hrEMSDbcBP,"India Anything related to India People can bring anything or anyone associated with India, such as a cow or an elephant",AL7IO193NSD5H,1.44E+12,Near-Far,"[India] [Anything related to India] People can bring anything or anyone associated with India, such as a cow or an elephant",2.6,-0.569698177
LhhyAudwQyEJpFxdW,"Skiing Ski Outfits Everyone will dress in thewir ski outfits, the reception will be at a high class ski resort",A2NDF21CYB14BB,1.44E+12,pInspControl,"[Skiing] [Ski Outfits] Everyone will dress in thewir ski outfits, the reception will be at a high class ski resort",4.4,0.290687902
qaXans8qPP6mFsMyf,Hawaiian Hula Hoop People will hula hoop after the couple kisses.,A1MADOUB1BA0A5,1.44E+12,Near-Far,[Hawaiian] [Hula Hoop] People will hula hoop after the couple kisses.,5,1.188452136
WmhHn7u9EptTy49yQ,beaches bikinis and bathing suits everyone wears beach attire to the reception,A2NDF21CYB14BB,1.44E+12,pInspControl,[beaches] [bikinis and bathing suits] everyone wears beach attire to the reception,3,-0.794047389
3MsZMxq9cnYfJniXD,tailgating grill Everyone will tailgate at the after party.,A1MADOUB1BA0A5,1.44E+12,Near-Far,[tailgating] [grill] Everyone will tailgate at the after party.,2.166666667,-0.984094018
FtABNQM38vsGy66Qq,Masquerade  Mask Everyone will walk around with a mask until the end of the reception,AZGBKAM5JUV5A,1.44E+12,Far-Near,[Masquerade ] [Mask] Everyone will walk around with a mask until the end of the reception,3.142857143,-0.398845489
Cada3ynbnoq6RqrTB,Desserts Cakes Everyone will bring a cake as a gift.,A1MADOUB1BA0A5,1.44E+12,Near-Far,[Desserts] [Cakes] Everyone will bring a cake as a gift.,2.2,-0.869230311
oJbsbPY6u4c6yPubQ,"Mobster Toy Gun Guys will be wearing zoot suits and the reception will be remade like a speakeasy, the guns are for the picture ops.",AKBPA90M831F,1.44E+12,Far-Near,"[Mobster] [Toy Gun] Guys will be wearing zoot suits and the reception will be remade like a speakeasy, the guns are for the picture ops.",5.75,0.910046657
ZESiGkZmG2aFhHZ7G,Beach Bathing Suit  At the end of the wedding everyone goes for a swim,AZGBKAM5JUV5A,1.44E+12,Far-Near,[Beach] [Bathing Suit ] At the end of the wedding everyone goes for a swim,4.25,0.006910276
eK3dwGGmRewsTbWxp,"Star Wars Light saber There will be a lot of Star Wars music and decorations. The bride, groom, and their respective parties will be dressed in formal Star Wars attire. ",AET3ZZ9XL3GYY,1.44E+12,pInspControl,"[Star Wars] [Light saber] There will be a lot of Star Wars music and decorations. The bride, groom, and their respective parties will be dressed in formal Star Wars attire. ",3.666666667,-0.300716916
YvLbCMEBQqcaqd5Do,Rock & Roll Music form the 70's Lots of rock & roll music at the reception,A2NDF21CYB14BB,1.44E+12,pInspControl,[Rock & Roll] [Music form the 70's] Lots of rock & roll music at the reception,3,-0.542217698
A7c4HpQi88jLcSbKc,pizza pizza topping there will be pepperonis on the dress. the tables will be pepperonis. clearly the reception meals will be... calzones.,ALF9AAZGQP4K5,1.44E+12,Near-Far,[pizza] [pizza topping] there will be pepperonis on the dress. the tables will be pepperonis. clearly the reception meals will be... calzones.,6,1.236123397
grfEeYx58f23QXXhd,Dogs Dog Everyone will bring their dog.,A1MADOUB1BA0A5,1.44E+12,Near-Far,[Dogs] [Dog] Everyone will bring their dog.,3.5,-0.354187753
JT8b7FMea2W8jP4Du,Disco Your favorite disco song Each song will play then guests guess who brought the song,AZGBKAM5JUV5A,1.44E+12,Far-Near,[Disco] [Your favorite disco song] Each song will play then guests guess who brought the song,3.666666667,-0.285246844
ACtYohW6eob3hjz73,"hawaii lei Everyone will wear island wear i.e. grass skirts, leis, etc. There will be a bbq cookout on the beach.",A2NTGMT5Y1B16K,1.44E+12,Near-Far,"[hawaii] [lei] Everyone will wear island wear i.e. grass skirts, leis, etc. There will be a bbq cookout on the beach.",3.5,-0.248753067
HW9ugFRbZ6o7ywGKE,love flower Flowers will be used for decorations to symbolize love,A2ADEPVGNNXNPA,1.44E+12,Far-Far,[love] [flower] Flowers will be used for decorations to symbolize love,1,-1.794141856
NiEKqw5ouetKscgeE,western cowboy boots and hats The wedding will be set in a saloon type place with people sitting at bar top tables. the bridesmaids and grooms will be wearing boots and cowboy hats,AFBTVLIAOL42I,1.44E+12,Far-Far,[western] [cowboy boots and hats] The wedding will be set in a saloon type place with people sitting at bar top tables. the bridesmaids and grooms will be wearing boots and cowboy hats,3.166666667,-0.590221323
B9Qsd8sgrHZuk4SCf,Rave Glow sticks People can use their glow sticks when the lights are dimmed during the ceremony.,A1MADOUB1BA0A5,1.44E+12,Near-Far,[Rave] [Glow sticks] People can use their glow sticks when the lights are dimmed during the ceremony.,3,-0.549274996
T4wFmznhTgkBBEjAW,Duck Dynasty Duck Call Instead of throwing rice at the end the couple can be sent off to duck calls.,AKBPA90M831F,1.44E+12,Far-Near,[Duck Dynasty] [Duck Call] Instead of throwing rice at the end the couple can be sent off to duck calls.,5.333333333,0.628462124
QJKerg5T3Gm67jaG7,USA American flag The dress will be red white and blue. well sing the stat spangled banner as she walks down the aisle.,ALF9AAZGQP4K5,1.44E+12,Near-Far,[USA] [American flag] The dress will be red white and blue. well sing the stat spangled banner as she walks down the aisle.,3.5,-0.265872646
QkATanKaApgiASGhB,Star Wars light saber Use light sabers to wave around at key moments during wedding.,A2ADEPVGNNXNPA,1.44E+12,Far-Far,[Star Wars] [light saber] Use light sabers to wave around at key moments during wedding.,4.444444444,0.12460297
fmKkTBuy5D7CwuWRv,"Medieval chalice Everyone will use the chalice for drinking in the evening. The food and decorations are medieval themed, and there will be some activities that occurred in Medieval weddings.",AET3ZZ9XL3GYY,1.44E+12,pInspControl,"[Medieval] [chalice] Everyone will use the chalice for drinking in the evening. The food and decorations are medieval themed, and there will be some activities that occurred in Medieval weddings.",5.166666667,0.564372454
fRz7Wsxju56RDfDp6,basketball game basketball gym They can have it at a gym if they are into basketball,A1G34TESSXG1R8,1.44E+12,pInspControl,[basketball game] [basketball gym] They can have it at a gym if they are into basketball,3.5,0.364645534
ni8FA7KS9GjYrMwzQ,Vintage Favorite record Each guest will have a song on their record played during reception,AZGBKAM5JUV5A,1.44E+12,Far-Near,[Vintage] [Favorite record] Each guest will have a song on their record played during reception,4,-0.301291981
rohTAcKzh6xPqwanQ,Beach Shells Shell decorations,A2P1Y1M943USUG,1.44E+12,Near-Near,[Beach] [Shells] Shell decorations,4,-0.183941068
W7wGyT3sTu7PibDp7,"money money give money to the bride and groom, for good luck.",A2ADEPVGNNXNPA,1.44E+12,Far-Far,"[money] [money] give money to the bride and groom, for good luck.",1.833333333,-1.305978171
x2W6eEpdzrkrxd7vF,southern  burlap and lace The wedding decor will incorporate burlap and lace along with cotton. The groomsmen willl wear vests but no coats and the bridesmaids will wear short dresses maybe simple but all different in the same color scheme.,AFBTVLIAOL42I,1.44E+12,Far-Far,[southern ] [burlap and lace] The wedding decor will incorporate burlap and lace along with cotton. The groomsmen willl wear vests but no coats and the bridesmaids will wear short dresses maybe simple but all different in the same color scheme.,4.25,-0.02423528
rCjq8Bq6HQnzCwaqz,Football game football field Have the wedding on a football field,A1G34TESSXG1R8,1.44E+12,pInspControl,[Football game] [football field] Have the wedding on a football field,4.4,0.031979767
iheBNzJuskTicbPzp,Royal Wedding Fancy jewelry Everyone will dress extravagantly and act very pompous.,A2NTGMT5Y1B16K,1.44E+12,Near-Far,[Royal Wedding] [Fancy jewelry] Everyone will dress extravagantly and act very pompous.,2,-0.863181065
JGZYmNQ78DtKs7k4a,Music Instrument The guest section will look like an orchestra and can pose for pictures. Also impromptu jams at the reception,AKBPA90M831F,1.44E+12,Far-Near,[Music] [Instrument] The guest section will look like an orchestra and can pose for pictures. Also impromptu jams at the reception,4.571428571,0.479017321
p7vzqe5dfQwuX3JvR,"baywatch palm trees dress as lifeguards, use lifesavers, dress as tourists, coolers, sand, tropical drinks, sunglasses",A3931VJ55Y4C1N,1.44E+12,Far-Near,"[baywatch] [palm trees] dress as lifeguards, use lifesavers, dress as tourists, coolers, sand, tropical drinks, sunglasses",4,-1
scBiiMb98YqmcCtnr,"Asian Gong finger trap When they kiss, we'll bang a gong. the couples will compete with the two finger trap instead of a couples dance.",ALF9AAZGQP4K5,1.44E+12,Near-Far,"[Asian Gong] [finger trap] When they kiss, we'll bang a gong. the couples will compete with the two finger trap instead of a couples dance.",4.25,0.329368952
M3bpWZmbapFtfx7jv,Resort Flowers Flowers in drinks,A2P1Y1M943USUG,1.44E+12,Near-Near,[Resort] [Flowers] Flowers in drinks,2,-0.874428521
E5rZmDWmAqCN3zk9k,"Country boots Everyone will wear their nicest boots to come to the a deeply country wedding. The attire will be formal western, and there will be plenty of country music, barn dancing, line dancing, and classic comfort foods.",AET3ZZ9XL3GYY,1.44E+12,pInspControl,"[Country] [boots] Everyone will wear their nicest boots to come to the a deeply country wedding. The attire will be formal western, and there will be plenty of country music, barn dancing, line dancing, and classic comfort foods.",3,-0.495541749
LXnBywhbXLE8gEHnS,"ritzy rhinestones an evening winter wedding, with sparkles and rhinestones every where. the bridemaids can even wear sequins. ",AFBTVLIAOL42I,1.44E+12,Far-Far,"[ritzy] [rhinestones] an evening winter wedding, with sparkles and rhinestones every where. the bridemaids can even wear sequins. ",4,0.030131016
HQKtkeFSh8xMDkaRp,Rose Garden Single long stem rose Send the couple off after the reception by laying down a sidewalk of roses.,AKBPA90M831F,1.44E+12,Far-Near,[Rose Garden] [Single long stem rose] Send the couple off after the reception by laying down a sidewalk of roses.,1.5,-1.52673884
R5w6AssXm5x5LKcPc,"60s 60s apparel dress up in 60s fashion, play 60s music, ",A3931VJ55Y4C1N,1.44E+12,Far-Near,"[60s] [60s apparel] dress up in 60s fashion, play 60s music, ",2.666666667,-0.43355651
puZArW4vhWDYJZmur,"Rescue rope It will be rescue themed, and everyone will tie knots symbolizing the knot the couple just tied.",ALF9AAZGQP4K5,1.44E+12,Near-Far,"[Rescue] [rope] It will be rescue themed, and everyone will tie knots symbolizing the knot the couple just tied.",5.375,0.783717918
2vvYcx5owqsc6WS6G,All in white White linen clothing Everyone wears white,AZGBKAM5JUV5A,1.44E+12,Far-Near,[All in white] [White linen clothing] Everyone wears white,2.25,-0.819647039
6NCiZwEDhPzYJz94K,baseball game baseball field Have the wedding at your favorite baseball stadium,A1G34TESSXG1R8,1.44E+12,pInspControl,[baseball game] [baseball field] Have the wedding at your favorite baseball stadium,4.75,0.431484079
vq2jC5yLGr8pXJvug,Punk Rock Guitar Everyone plays their guitar at the end of the ceremony.,A1MADOUB1BA0A5,1.44E+12,Near-Far,[Punk Rock] [Guitar] Everyone plays their guitar at the end of the ceremony.,5.666666667,1.006207674
o6FwhHPcijAyN7APE,antebellum hoop skirts Married in an antebellum with the bridemaids wearing hoop skirts and the men wearing vests not coats. ,AFBTVLIAOL42I,1.44E+12,Far-Far,[antebellum] [hoop skirts] Married in an antebellum with the bridemaids wearing hoop skirts and the men wearing vests not coats. ,2.75,-0.409399636
8agP3eAvktvBJqbrF,Disney Mickey Ears Everyone will bring some souvenir from a Disney vacation. Plus pictures.,A2NTGMT5Y1B16K,1.44E+12,Near-Far,[Disney] [Mickey Ears] Everyone will bring some souvenir from a Disney vacation. Plus pictures.,4.714285714,0.42307565
AbWwwNGX3HTSoXEQb,"star wars costumes dress up as star wars characters, use props from movie, put action figures around place and on cake, star wars music, strobe lights",A3931VJ55Y4C1N,1.44E+12,Far-Near,"[star wars] [costumes] dress up as star wars characters, use props from movie, put action figures around place and on cake, star wars music, strobe lights",4,0.047661348
95vTvPMgRe9r9AFhm,"Cruise Fruits Fruit baskets, fruit drinks, fruit appetizers",A2P1Y1M943USUG,1.44E+12,Near-Near,"[Cruise] [Fruits] Fruit baskets, fruit drinks, fruit appetizers",3,-0.409912831
bvF3qzKhEQCuZDqxB,Home setting Home backyard Have your wedding in the comfort of your own home,A1G34TESSXG1R8,1.44E+12,pInspControl,[Home setting] [Home backyard] Have your wedding in the comfort of your own home,2,-1.017894867
qCxeXefpAgfZTjSzY,"super hero super hero themed t shirts in all the pictures, everyone will open their shirts super hero style to display their tees.",ALF9AAZGQP4K5,1.44E+12,Near-Far,"[super hero] [super hero themed t shirts] in all the pictures, everyone will open their shirts super hero style to display their tees.",3,-0.661606405
wRrth8urgHbKTTj3v,"NASCAR race car number The theme will be nascar, and the bride and groom will each be wearing their custom racing suits. Guests will bring their favorite racer number, and there will be a simulated race, where the winners get a nice prize.",AET3ZZ9XL3GYY,1.44E+12,pInspControl,"[NASCAR] [race car number] The theme will be nascar, and the bride and groom will each be wearing their custom racing suits. Guests will bring their favorite racer number, and there will be a simulated race, where the winners get a nice prize.",5.666666667,0.938155738
gQH7Woqy6uDpwBDZY,"casino card games the theme will be las vegas style, with card games and roulette set up in teh reception. ",AFBTVLIAOL42I,1.44E+12,Far-Far,"[casino] [card games] the theme will be las vegas style, with card games and roulette set up in teh reception. ",3,-0.035066924
PRi6pjPCCfmfR3MmS,"disco disco ball disco music, strobe ball lights, disco dances, disco wardrobe",A3931VJ55Y4C1N,1.44E+12,Far-Near,"[disco] [disco ball] disco music, strobe ball lights, disco dances, disco wardrobe",1,-1.346422027
4YnTCoxsbPSEpehJR,"cowboy western wear Old west costumes, hay bales, the bar will be a saloon",A2NTGMT5Y1B16K,1.44E+12,Near-Far,"[cowboy] [western wear] Old west costumes, hay bales, the bar will be a saloon",2,-0.890451734
Fu9pa3ieFLu4pbFQ5,retro wig everyone will look retro and wear short shorts and listen to frankie valley,ALF9AAZGQP4K5,1.44E+12,Near-Far,[retro] [wig] everyone will look retro and wear short shorts and listen to frankie valley,5.5,0.380866747
suHKyWzojNCraBiEk,Roof view Building roof Have your wedding on the roof of a tall building,A1G34TESSXG1R8,1.44E+12,pInspControl,[Roof view] [Building roof] Have your wedding on the roof of a tall building,3.142857143,-0.537441332
r6LiHvbDBwDKyGhcG,Pot luck wedding Favorite recipe Every recipe collected will be put into a recipe book to give to the couple,AZGBKAM5JUV5A,1.44E+12,Far-Near,[Pot luck wedding] [Favorite recipe] Every recipe collected will be put into a recipe book to give to the couple,2.5,-1.678942684
EqxnhxuTv4P7CdPkK,"beach destination  beach balls A simple wedding on the beach, with mini beach balls for the guests to toss up as the bride and groom exit. ",AFBTVLIAOL42I,1.44E+12,Far-Far,"[beach destination ] [beach balls] A simple wedding on the beach, with mini beach balls for the guests to toss up as the bride and groom exit. ",3.5,-0.54035536
mCtYZzqvdSvksHEBR,"Pirate Swords Send off couple under sword arches, like marine wedding",AKBPA90M831F,1.44E+12,Far-Near,"[Pirate] [Swords] Send off couple under sword arches, like marine wedding",3.5,-0.137003665
XCPDdvpTyE8mrF5f3,"football team football uniforms dress in team's uniform, football shaped cake, football themed decorations,",A3931VJ55Y4C1N,1.44E+12,Far-Near,"[football team] [football uniforms] dress in team's uniform, football shaped cake, football themed decorations,",4,0.354221582
ep8feYYF8L996LAap,"Outdoor Garden leaves, flowers, trees, Picture taking area, decorations",A2P1Y1M943USUG,1.44E+12,Near-Near,"[Outdoor Garden] [leaves, flowers, trees,] Picture taking area, decorations",2.5,-0.769157393
Z73ou7aF2jNuX7bhC,"tennis tennis racket Wimbledon attire, all white, ",A2NTGMT5Y1B16K,1.44E+12,Near-Far,"[tennis] [tennis racket] Wimbledon attire, all white, ",3.833333333,-0.059798297
p6deRqZddENmHBjBE,"vegas hooker everyone will bring hookers instead of their usual dates, (spouses etc.). then reception will be a bunch of gambling games.",ALF9AAZGQP4K5,1.44E+12,Near-Far,"[vegas] [hooker] everyone will bring hookers instead of their usual dates, (spouses etc.). then reception will be a bunch of gambling games.",5.571428571,0.93070576
tN7GGabQ2JytQCkcu,"Mexican Sombrero Guests are asked to bring a sombrero for a traditional, Mexican themed fiesta wedding.",A37MHRP7U6T2OW,1.44E+12,Far-Far,"[Mexican] [Sombrero] Guests are asked to bring a sombrero for a traditional, Mexican themed fiesta wedding.",3.4,-0.423859912
GKB79gX7sYFN26fsd,game of thrones swords A wedding styled after the game of thrones series. the women can wear big victorian style fresses and the men wear clothes and capes with swords. ,AFBTVLIAOL42I,1.44E+12,Far-Far,[game of thrones] [swords] A wedding styled after the game of thrones series. the women can wear big victorian style fresses and the men wear clothes and capes with swords. ,4.5,0.402392092
EkwK4MfXfePHDKJ4W,Sports Athletic equipment Pick up games for the reception instead of dancing,AKBPA90M831F,1.44E+12,Far-Near,[Sports] [Athletic equipment] Pick up games for the reception instead of dancing,4,-0.444500445
JXFYTDhnkM2JWzfuX,"Outer Space Spaceship This would be incorporated into the wedding if they were both Star Trek nerds.  You could have a bridge where the captain and engineers go, as people walk up.",A38CI644WH5CLD,1.44E+12,Far-Far,"[Outer Space] [Spaceship] This would be incorporated into the wedding if they were both Star Trek nerds.  You could have a bridge where the captain and engineers go, as people walk up.",5.333333333,0.374353457
qgtwkysJWF4GkZL2K,"Earthy plant Each guest will bring a plant to help decorate the reception. Afterwards, all of these plants will be planted in a special garden, and the growth of this garden will represent the marriage of Pat and Taylor. In addition, everything, from the decorations, to the attire, to the food, is sustainable and recycled. It will be a zero waste wedding.",AET3ZZ9XL3GYY,1.44E+12,pInspControl,"[Earthy] [plant] Each guest will bring a plant to help decorate the reception. Afterwards, all of these plants will be planted in a special garden, and the growth of this garden will represent the marriage of Pat and Taylor. In addition, everything, from the decorations, to the attire, to the food, is sustainable and recycled. It will be a zero waste wedding.",5,0.272974662
ukktAJbf5GYmigr5h,halloween pumpkin bring a pumpkin. eat it.,A2ADEPVGNNXNPA,1.44E+12,Far-Far,[halloween] [pumpkin] bring a pumpkin. eat it.,4,-1.224744871
oT9BZmwD8rowTXmrR,halloween  costumes everyone even the guests can be invited to wear any costume they want with the halloween themed wedding. ,AFBTVLIAOL42I,1.44E+12,Far-Far,[halloween ] [costumes] everyone even the guests can be invited to wear any costume they want with the halloween themed wedding. ,3.333333333,-0.256604866
vZcHNuZoQSTYarRPe,"Backyard Candles Night wedding, ",A2P1Y1M943USUG,1.44E+12,Near-Near,"[Backyard] [Candles] Night wedding, ",1.833333333,-1.244441425
LtncX3DALayaKMrAG,"zoo stuffed animals make reception area resemble zoo, put stuffed animals all over the place, have helpers dressed as zoo/safari workers, animal decorations on cake and walls, animal sounds/songs",A3931VJ55Y4C1N,1.44E+12,Far-Near,"[zoo] [stuffed animals] make reception area resemble zoo, put stuffed animals all over the place, have helpers dressed as zoo/safari workers, animal decorations on cake and walls, animal sounds/songs",5.142857143,0.501010665
TKe28RLYTijDR6hBL,"football favorite jersey after the wedding, the couples families will compete in a pick up football game. loser pays for the wedding and honeymoon.",ALF9AAZGQP4K5,1.44E+12,Near-Far,"[football] [favorite jersey] after the wedding, the couples families will compete in a pick up football game. loser pays for the wedding and honeymoon.",4.25,0.410115973
32fwELeoZFFstKFuD,"Wild West Cannon Instead of throwing a bouquet, why not shoot it out of a cannon?  Yee-haw!",A38CI644WH5CLD,1.44E+12,Far-Far,"[Wild West] [Cannon] Instead of throwing a bouquet, why not shoot it out of a cannon?  Yee-haw!",5.857142857,1.104119076
haYf9pFeno92dbPpx,"lust condom throw condoms at the bride and groom, instead of rice",A2ADEPVGNNXNPA,1.44E+12,Far-Far,"[lust] [condom] throw condoms at the bride and groom, instead of rice",5.5,0.278464633
nxxRmBTqRmuhuMf93,Couples Funniest Moments funny video or text or email or story about the bride or groom or couple Each friend/guests funny story or video will be read out loud or played,AZGBKAM5JUV5A,1.44E+12,Far-Near,[Couples Funniest Moments] [funny video or text or email or story about the bride or groom or couple] Each friend/guests funny story or video will be read out loud or played,5,0.714375633
s7hKsgFGAwY4imPPJ,School School yard Have your wedding at your high school,A1G34TESSXG1R8,1.44E+12,pInspControl,[School] [School yard] Have your wedding at your high school,5.4,0.687753665
Ywy6DpsTP22uoinbP,nutrition vitamins throw vitamins at the couple instead of rice,A2ADEPVGNNXNPA,1.44E+12,Far-Far,[nutrition] [vitamins] throw vitamins at the couple instead of rice,6,0.781038241
JazGSyKw9qWhGx6JM,"new years eve decor with the year sparkles, glitter, and sequins are what this wedding needs. with the bride and groom departing at midnight while a firework show is underway. ",AFBTVLIAOL42I,1.44E+12,Far-Far,"[new years eve] [decor with the year] sparkles, glitter, and sequins are what this wedding needs. with the bride and groom departing at midnight while a firework show is underway. ",3.666666667,-0.296682042
hc5qSmEeskH3eLnN2,"Storybook Favorite novel The wedding is storybook themed and guests will bring their favorite novels as gifts for the bride/groom to add to their new home library collection, in lieu of other gifts.",A37MHRP7U6T2OW,1.44E+12,Far-Far,"[Storybook] [Favorite novel] The wedding is storybook themed and guests will bring their favorite novels as gifts for the bride/groom to add to their new home library collection, in lieu of other gifts.",4.75,0.564796242
ijHK67Qw5sqTaGXme,Event Stadium Have your wedding at a stadium,A1G34TESSXG1R8,1.44E+12,pInspControl,[Event] [Stadium] Have your wedding at a stadium,3.285714286,-0.970199104
pe9eEb7zPEd8kuEgf,"Beach Sandpit The bride and groom can exchange their vows barefoot, underneath a (possibly fake) palm tree in a sand pit.",A38CI644WH5CLD,1.44E+12,Far-Far,"[Beach] [Sandpit] The bride and groom can exchange their vows barefoot, underneath a (possibly fake) palm tree in a sand pit.",2.333333333,-1.207001209
PmJvBkdot9wiNknp9,"renaissance costumes period costumes from renaissance, food like at renaissance festival (turkey legs, etc.), king/queen and court theme, fencers, jesters",A3931VJ55Y4C1N,1.44E+12,Far-Near,"[renaissance] [costumes] period costumes from renaissance, food like at renaissance festival (turkey legs, etc.), king/queen and court theme, fencers, jesters",4.714285714,0.13426605
MP8QF3uZ6ZPNekfns,"Hawaiian Leis luau, Hawaiian music, ",A2P1Y1M943USUG,1.44E+12,Near-Near,"[Hawaiian] [Leis] luau, Hawaiian music, ",3.166666667,-0.55401428
F4ubmxA47kNm3szkn,Disney Castle Walls The castle walls can really lend to the theme of Prince/Princess getting married in a castle.,A38CI644WH5CLD,1.44E+12,Far-Far,[Disney] [Castle Walls] The castle walls can really lend to the theme of Prince/Princess getting married in a castle.,4.333333333,0.22721831
6GNDx5c4p6YtPa5aL,"mystery costumes of detectives people dress as favorite detectives (Sherlock Holmes, Poirot, Miss Marple, etc.), detective props like magnifying glasses, books, footprints, etc., mystery games",A3931VJ55Y4C1N,1.44E+12,Far-Near,"[mystery] [costumes of detectives] people dress as favorite detectives (Sherlock Holmes, Poirot, Miss Marple, etc.), detective props like magnifying glasses, books, footprints, etc., mystery games",5.8,0.843502389
B3pkQFAfawWpmtH9S,"County Square Dance traditional American dish The wedding theme is country square dance to be followed by a potluck backyard bbq, with guest favorite dishes.",A37MHRP7U6T2OW,1.44E+12,Far-Far,"[County Square Dance] [traditional American dish] The wedding theme is country square dance to be followed by a potluck backyard bbq, with guest favorite dishes.",4.25,0.210705907
D9iXFXczg284G96cH,Medieval Medieval Armor The groom can wear the medieval armor and claim that he is the bride's knight in shining armor,A38CI644WH5CLD,1.44E+12,Far-Far,[Medieval] [Medieval Armor] The groom can wear the medieval armor and claim that he is the bride's knight in shining armor,3.333333333,-0.270053511
grjTx8uSbrgH4nGkc,"hunting animals dress as hunting party, stuffed animals",A3931VJ55Y4C1N,1.44E+12,Far-Near,"[hunting] [animals] dress as hunting party, stuffed animals",5,0.846464724
caRzRnRDy8vdxiynD,Disney Animation favorite Disney stuffed animal Guests are asked to bring their favorite stuffed Disney character as props for the animation themed reception following the wedding.,A37MHRP7U6T2OW,1.44E+12,Far-Far,[Disney Animation] [favorite Disney stuffed animal] Guests are asked to bring their favorite stuffed Disney character as props for the animation themed reception following the wedding.,4,0.097371094
JN4FQ5zLonGaNbgs5,Hawaiian Hula Skirt The bridesmaids can wear hula skirts,A38CI644WH5CLD,1.44E+12,Far-Far,[Hawaiian] [Hula Skirt] The bridesmaids can wear hula skirts,3.5,-0.189395201
JuAJMsoJjsLHzxbMs,Winter Sleigh The bride and groom can arrive in what appears to be a sleigh (with reindeer if available),A38CI644WH5CLD,1.44E+12,Far-Far,[Winter] [Sleigh] The bride and groom can arrive in what appears to be a sleigh (with reindeer if available),4,-0.206433717
ztTSok6qKLpMeTf5h,Time Clock The wedding is historically themed around a past decade and guests are asked to bring a small clock to decorate the reception tables.,A37MHRP7U6T2OW,1.44E+12,Far-Far,[Time] [Clock] The wedding is historically themed around a past decade and guests are asked to bring a small clock to decorate the reception tables.,6,1.073158406
G3FmhnSiz4PYeg7pb,Army Camouflage Everyone can dress in camoflauge (or military uniform) for an army wedding,A38CI644WH5CLD,1.44E+12,Far-Far,[Army] [Camouflage] Everyone can dress in camoflauge (or military uniform) for an army wedding,3.666666667,-0.360602228
mstCcRAErRBmoGi7N,"Football Jersey Everyone can wear a jersey, different color if there for groom or bride.  Can be one of two wedding colors.",A38CI644WH5CLD,1.44E+12,Far-Far,"[Football] [Jersey] Everyone can wear a jersey, different color if there for groom or bride.  Can be one of two wedding colors.",5.222222222,0.725951328
